frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
13,0.95,-0.147,0.975,0.01,-47.52,22.58,0.21,null,null
14,0.95,-0.127,0.972,0.147,-31.8,8.45,17.88,null,null
15,0.95,-0.24,0.895,0.149,27.95,-4.24,1.95,null,null
16,0.95,-0.165,0.843,0.105,41.93,-11.44,2.17,null,null
17,0.95,-0.185,0.964,0.062,1.56,3.36,-0.27,null,null
18,0.95,-0.205,1.06,0.009,-47.33,5.86,1.34,null,null
19,0.95,-0.253,1.036,0.172,-1.83,-28.26,0.85,null,null
20,0.95,-0.215,1.039,-0.052,80.75,-72.12,-17.55,null,null
21,0.95,-0.263,1.014,-0.051,-13.37,41.84,1.46,null,null
22,0.95,-0.27,0.977,0.074,-36.41,24.51,8.58,null,null
23,0.95,-0.194,0.929,-0.048,50.87,-2.17,-7.57,null,null
24,0.95,-0.214,0.98,-0.054,-13.43,40.53,2.56,null,null
25,0.95,-0.228,0.917,0.133,-37.51,26.76,13.98,null,null
26,0.95,-0.239,0.881,0.128,18.1,-23.9,-34.09,null,null
27,0.95,-0.206,0.953,-0.021,15.47,-39.86,3.57,null,null
28,0.95,-0.23,0.994,0.035,-41.14,21.39,14.13,null,null
0,0.95,-0.176,0.943,0.07,-14.65,-4.76,5.4,null,null
1,0.95,-0.202,0.931,0.132,-1.46,0.79,-9.64,null,null
2,0.95,-0.232,1.017,0.039,62.59,-31.74,7.78,null,null
3,0.95,-0.242,1.015,-0.007,9.34,0.24,10.5,null,null
4,0.95,-0.273,0.944,0.054,-33.48,24.29,4.94,null,null
5,0.95,-0.19,1.003,-0.004,-44.13,41.02,-1.95,null,null
6,0.95,-0.189,0.963,0.134,-14.01,7.9,-9.83,null,null
7,0.95,-0.247,0.965,0.087,32.62,-30.79,-20.54,null,null
8,0.95,-0.223,1.001,0.004,-0.76,-1.89,4.58,null,null
9,0.95,-0.185,1.006,-0.036,-28.2,23.93,7.45,null,null
10,0.95,-0.239,1.008,0.079,-47.21,28.53,8.79,null,null
11,0.95,-0.261,0.881,0.191,-2.35,-8.55,-5.71,null,null
12,0.95,-0.428,1.014,0.032,-26.03,15.78,3.33,null,null
13,0.95,-0.313,0.786,0.39,-128.91,40.74,105.04,null,null
14,0.95,-0.008,0.766,0.468,-85.82,30.7,58.99,null,null
15,0.95,-0.136,0.947,0.145,-11.29,-38.39,-15.23,null,null
16,0.95,-0.263,1.057,0.046,-18.16,-25.42,-27.53,null,null
17,0.95,-0.251,1.019,0.106,-23.56,-32.84,2.08,null,null
18,0.95,-0.25,0.967,0.141,-12.7,-24.23,-12.7,null,null
19,0.95,-0.258,0.924,0.153,-4.85,-17.06,0.61,null,null
20,0.95,-0.194,0.88,0.19,-27.22,14.83,30.82,null,null
21,0.95,-0.103,0.904,0.27,-39.06,2.01,-10.83,null,null
22,0.95,-0.191,0.9,0.308,-21.82,-10.01,-19.5,null,null
23,0.95,-0.318,0.867,0.277,111.73,-1.5,-40.77,null,null
24,0.95,-0.227,0.971,-0.094,85.33,0.92,-27.68,null,null
25,0.95,-0.302,1.014,-0.17,6.84,-4.61,-15.29,null,null
26,0.95,-0.366,0.964,-0.082,-48.89,18.43,-30.03,null,null
27,0.95,-0.282,0.865,0.022,7.97,5.22,0.0,null,null
28,0.95,-0.35,0.953,-0.172,2.93,11.32,-6.53,null,null
