frame_index,timestamp,gesture,trial,elapsed,dataset_source,confidence,num_points,points,range_profile,motion_score
2489,2026-07-27T06:41:13.405401+00:00,left,3,4.3e-05,session_20260727_063906,0.0,0,[],null,0.0
2490,2026-07-27T06:41:13.510477+00:00,left,3,0.105127,session_20260727_063906,0.0,0,[],null,0.0
2491,2026-07-27T06:41:13.615564+00:00,left,3,0.210213,session_20260727_063906,0.0,0,[],null,0.0
2492,2026-07-27T06:41:13.718037+00:00,left,3,0.312685,session_20260727_063906,0.0,0,[],null,0.0
2493,2026-07-27T06:41:13.823121+00:00,left,3,0.417768,session_20260727_063906,0.0,0,[],null,0.0
2494,2026-07-27T06:41:13.927894+00:00,left,3,0.52254,session_20260727_063906,0.0,0,[],null,0.0
2495,2026-07-27T06:41:14.032978+00:00,left,3,0.627628,session_20260727_063906,0.0,0,[],null,0.0
2496,2026-07-27T06:41:14.134363+00:00,left,3,0.729011,session_20260727_063906,0.0,0,[],null,0.0
2497,2026-07-27T06:41:14.239443+00:00,left,3,0.834098,session_20260727_063906,0.0,0,[],null,0.0
2498,2026-07-27T06:41:14.344111+00:00,left,3,0.938754,session_20260727_063906,0.0,0,[],null,0.0
2499,2026-07-27T06:41:14.449182+00:00,left,3,1.043814,session_20260727_063906,0.0,0,[],null,0.0
2500,2026-07-27T06:41:14.554252+00:00,left,3,1.148895,session_20260727_063906,0.0,0,[],null,0.0
2501,2026-07-27T06:41:14.659327+00:00,left,3,1.253972,session_20260727_063906,0.0,0,[],null,0.0
2502,2026-07-27T06:41:14.762076+00:00,left,3,1.356755,session_20260727_063906,0.0,0,[],null,0.0
2503,2026-07-27T06:41:14.867189+00:00,left,3,1.461832,session_20260727_063906,0.0,0,[],null,0.0
2504,2026-07-27T06:41:14.970451+00:00,left,3,1.565098,session_20260727_063906,0.0,0,[],null,0.0
2505,2026-07-27T06:41:15.075532+00:00,left,3,1.670174,session_20260727_063906,0.0,0,[],null,0.0
2506,2026-07-27T06:41:15.180023+00:00,left,3,1.774688,session_20260727_063906,0.0,0,[],null,0.0
2507,2026-07-27T06:41:15.285124+00:00,left,3,1.879768,session_20260727_063906,0.0,0,[],null,0.0
2508,2026-07-27T06:41:15.385651+00:00,left,3,1.980294,session_20260727_063906,0.0,0,[],null,0.0
2509,2026-07-27T06:41:18.909566+00:00,left,4,4.4e-05,session_20260727_063906,0.0,0,[],null,0.0
2510,2026-07-27T06:41:19.014595+00:00,left,4,0.105081,session_20260727_063906,0.0,0,[],null,0.0
2511,2026-07-27T06:41:19.118754+00:00,left,4,0.209241,session_20260727_063906,0.0,0,[],null,0.0
2512,2026-07-27T06:41:19.221237+00:00,left,4,0.311729,session_20260727_063906,0.0,0,[],null,0.0
2513,2026-07-27T06:41:19.326317+00:00,left,4,0.416793,session_20260727_063906,0.0,0,[],null,0.0
2514,2026-07-27T06:41:19.429287+00:00,left,4,0.519767,session_20260727_063906,0.0,0,[],null,0.0
2515,2026-07-27T06:41:19.534363+00:00,left,4,0.624846,session_20260727_063906,0.0,0,[],null,0.0
2516,2026-07-27T06:41:19.638257+00:00,left,4,0.728768,session_20260727_063906,0.0,0,[],null,0.0
2517,2026-07-27T06:41:19.743373+00:00,left,4,0.833863,session_20260727_063906,0.0,0,[],null,0.0
2518,2026-07-27T06:41:19.847232+00:00,left,4,0.937711,session_20260727_063906,0.0,0,[],null,0.0
2519,2026-07-27T06:41:19.952304+00:00,left,4,1.042778,session_20260727_063906,0.0,0,[],null,0.0
2520,2026-07-27T06:41:20.057353+00:00,left,4,1.147812,session_20260727_063906,0.0,0,[],null,0.0
2521,2026-07-27T06:41:20.162406+00:00,left,4,1.252883,session_20260727_063906,0.0,0,[],null,0.0
2522,2026-07-27T06:41:20.265198+00:00,left,4,1.35568,session_20260727_063906,0.0,0,[],null,0.0
2523,2026-07-27T06:41:20.370287+00:00,left,4,1.460771,session_20260727_063906,0.0,0,[],null,0.0
2524,2026-07-27T06:41:20.470424+00:00,left,4,1.560912,session_20260727_063906,0.0,0,[],null,0.0
2525,2026-07-27T06:41:20.572251+00:00,left,4,1.662736,session_20260727_063906,0.0,0,[],null,0.0
2526,2026-07-27T06:41:20.677340+00:00,left,4,1.767829,session_20260727_063906,0.0,0,[],null,0.0
2527,2026-07-27T06:41:20.781242+00:00,left,4,1.871719,session_20260727_063906,0.0,0,[],null,0.0
2528,2026-07-27T06:41:20.886330+00:00,left,4,1.976818,session_20260727_063906,0.0,0,[],null,0.0
2529,2026-07-27T06:41:26.147688+00:00,right,0,4.7e-05,session_20260727_063906,0.0,0,[],null,0.0
2530,2026-07-27T06:41:26.252773+00:00,right,0,0.105148,session_20260727_063906,0.0,0,[],null,0.0
2531,2026-07-27T06:41:26.353858+00:00,right,0,0.206226,session_20260727_063906,0.0,0,[],null,0.0
2532,2026-07-27T06:41:26.458944+00:00,right,0,0.31131,session_20260727_063906,0.0,0,[],null,0.0
2533,2026-07-27T06:41:26.561564+00:00,right,0,0.41393,session_20260727_063906,0.0,0,[],null,0.0
2534,2026-07-27T06:41:26.666647+00:00,right,0,0.519011,session_20260727_063906,0.0,0,[],null,0.0
2535,2026-07-27T06:41:26.770379+00:00,right,0,0.622742,session_20260727_063906,0.0,0,[],null,0.0
2536,2026-07-27T06:41:26.870888+00:00,right,0,0.723249,session_20260727_063906,0.0,0,[],null,0.0
2537,2026-07-27T06:41:26.975973+00:00,right,0,0.828339,session_20260727_063906,0.0,0,[],null,0.0
2538,2026-07-27T06:41:27.081052+00:00,right,0,0.933416,session_20260727_063906,0.0,0,[],null,0.0
2539,2026-07-27T06:41:27.186141+00:00,right,0,1.038502,session_20260727_063906,0.0,0,[],null,0.0
2540,2026-07-27T06:41:27.288209+00:00,right,0,1.140578,session_20260727_063906,0.0,0,[],null,0.0
2541,2026-07-27T06:41:27.393297+00:00,right,0,1.245659,session_20260727_063906,0.0,0,[],null,0.0
2542,2026-07-27T06:41:27.498380+00:00,right,0,1.350743,session_20260727_063906,0.0,0,[],null,0.0
2543,2026-07-27T06:41:27.603461+00:00,right,0,1.455821,session_20260727_063906,0.0,0,[],null,0.0
2544,2026-07-27T06:41:27.708532+00:00,right,0,1.560887,session_20260727_063906,0.0,0,[],null,0.0
2545,2026-07-27T06:41:27.813596+00:00,right,0,1.665946,session_20260727_063906,0.0,0,[],null,0.0
2546,2026-07-27T06:41:27.918661+00:00,right,0,1.771016,session_20260727_063906,0.0,0,[],null,0.0
2547,2026-07-27T06:41:28.020573+00:00,right,0,1.872935,session_20260727_063906,0.0,0,[],null,0.0
2548,2026-07-27T06:41:28.125642+00:00,right,0,1.977992,session_20260727_063906,0.0,0,[],null,0.0
2549,2026-07-27T06:41:31.930786+00:00,right,1,4.2e-05,session_20260727_063906,0.0,0,[],null,0.0
2550,2026-07-27T06:41:32.035866+00:00,right,1,0.105133,session_20260727_063906,0.0,0,[],null,0.0
2551,2026-07-27T06:41:32.139139+00:00,right,1,0.2084,session_20260727_063906,0.0,0,[],null,0.0
2552,2026-07-27T06:41:32.243124+00:00,right,1,0.312384,session_20260727_063906,0.0,0,[],null,0.0
2553,2026-07-27T06:41:32.345950+00:00,right,1,0.415211,session_20260727_063906,0.0,0,[],null,0.0
2554,2026-07-27T06:41:32.449234+00:00,right,1,0.518498,session_20260727_063906,0.0,0,[],null,0.0
2555,2026-07-27T06:41:32.553813+00:00,right,1,0.623077,session_20260727_063906,0.0,0,[],null,0.0
2556,2026-07-27T06:41:32.658890+00:00,right,1,0.728146,session_20260727_063906,0.0,0,[],null,0.0
2557,2026-07-27T06:41:32.763957+00:00,right,1,0.833207,session_20260727_063906,0.0,0,[],null,0.0
2558,2026-07-27T06:41:32.864505+00:00,right,1,0.933758,session_20260727_063906,0.0,0,[],null,0.0
2559,2026-07-27T06:41:32.969591+00:00,right,1,1.038904,session_20260727_063906,0.0,0,[],null,0.0
2560,2026-07-27T06:41:33.074704+00:00,right,1,1.143941,session_20260727_063906,0.0,0,[],null,0.0
2561,2026-07-27T06:41:33.179761+00:00,right,1,1.249018,session_20260727_063906,0.0,0,[],null,0.0
2562,2026-07-27T06:41:33.280279+00:00,right,1,1.349544,session_20260727_063906,0.0,0,[],null,0.0
2563,2026-07-27T06:41:33.385364+00:00,right,1,1.454632,session_20260727_063906,0.0,0,[],null,0.0
2564,2026-07-27T06:41:33.487021+00:00,right,1,1.556285,session_20260727_063906,0.0,0,[],null,0.0
2565,2026-07-27T06:41:33.588072+00:00,right,1,1.657333,session_20260727_063906,0.0,0,[],null,0.0
2566,2026-07-27T06:41:33.688700+00:00,right,1,1.75796,session_20260727_063906,0.0,0,[],null,0.0
2567,2026-07-27T06:41:33.793772+00:00,right,1,1.86303,session_20260727_063906,0.0,0,[],null,0.0
2568,2026-07-27T06:41:33.896181+00:00,right,1,1.965442,session_20260727_063906,0.0,0,[],null,0.0
2569,2026-07-27T06:41:37.834508+00:00,right,2,4e-05,session_20260727_063906,0.0,0,[],null,0.0
2570,2026-07-27T06:41:37.937023+00:00,right,2,0.102566,session_20260727_063906,0.0,0,[],null,0.0
2571,2026-07-27T06:41:38.039695+00:00,right,2,0.205233,session_20260727_063906,0.0,0,[],null,0.0
2572,2026-07-27T06:41:38.144780+00:00,right,2,0.310321,session_20260727_063906,0.0,0,[],null,0.0
2573,2026-07-27T06:41:38.245850+00:00,right,2,0.411392,session_20260727_063906,0.0,0,[],null,0.0
2574,2026-07-27T06:41:38.350936+00:00,right,2,0.516476,session_20260727_063906,0.0,0,[],null,0.0
2575,2026-07-27T06:41:38.453793+00:00,right,2,0.619334,session_20260727_063906,0.0,0,[],null,0.0
2576,2026-07-27T06:41:38.558881+00:00,right,2,0.724418,session_20260727_063906,0.0,0,[],null,0.0
2577,2026-07-27T06:41:38.662891+00:00,right,2,0.828422,session_20260727_063906,0.0,0,[],null,0.0
2578,2026-07-27T06:41:38.767964+00:00,right,2,0.933499,session_20260727_063906,0.0,0,[],null,0.0
2579,2026-07-27T06:41:38.871527+00:00,right,2,1.037044,session_20260727_063906,0.0,0,[],null,0.0
2580,2026-07-27T06:41:38.976596+00:00,right,2,1.14213,session_20260727_063906,0.0,0,[],null,0.0
2581,2026-07-27T06:41:39.081677+00:00,right,2,1.247216,session_20260727_063906,0.0,0,[],null,0.0
2582,2026-07-27T06:41:39.186102+00:00,right,2,1.351636,session_20260727_063906,0.0,0,[],null,0.0
2583,2026-07-27T06:41:39.291177+00:00,right,2,1.456713,session_20260727_063906,0.0,0,[],null,0.0
2584,2026-07-27T06:41:39.396252+00:00,right,2,1.56179,session_20260727_063906,0.0,0,[],null,0.0
2585,2026-07-27T06:41:39.501343+00:00,right,2,1.666886,session_20260727_063906,0.0,0,[],null,0.0
2586,2026-07-27T06:41:39.603645+00:00,right,2,1.769185,session_20260727_063906,0.0,0,[],null,0.0
2587,2026-07-27T06:41:39.708732+00:00,right,2,1.874268,session_20260727_063906,0.0,0,[],null,0.0
2588,2026-07-27T06:41:39.813816+00:00,right,2,1.979354,session_20260727_063906,0.0,0,[],null,0.0
2589,2026-07-27T06:41:42.779512+00:00,right,3,7.3e-05,session_20260727_063906,0.0,0,[],null,0.0
2590,2026-07-27T06:41:42.884626+00:00,right,3,0.105152,session_20260727_063906,0.0,0,[],null,0.0
2591,2026-07-27T06:41:42.987969+00:00,right,3,0.2085,session_20260727_063906,0.0,0,[],null,0.0
2592,2026-07-27T06:41:43.093052+00:00,right,3,0.313584,session_20260727_063906,0.0,0,[],null,0.0
2593,2026-07-27T06:41:43.198129+00:00,right,3,0.418657,session_20260727_063906,0.0,0,[],null,0.0
2594,2026-07-27T06:41:43.302749+00:00,right,3,0.523278,session_20260727_063906,0.0,0,[],null,0.0
2595,2026-07-27T06:41:43.404627+00:00,right,3,0.625157,session_20260727_063906,0.0,0,[],null,0.0
2596,2026-07-27T06:41:43.508769+00:00,right,3,0.729299,session_20260727_063906,0.0,0,[],null,0.0
2597,2026-07-27T06:41:43.612945+00:00,right,3,0.833471,session_20260727_063906,0.0,0,[],null,0.0
2598,2026-07-27T06:41:43.717331+00:00,right,3,0.937857,session_20260727_063906,0.0,0,[],null,0.0
2599,2026-07-27T06:41:43.820274+00:00,right,3,1.040794,session_20260727_063906,0.0,0,[],null,0.0
2600,2026-07-27T06:41:43.925325+00:00,right,3,1.145834,session_20260727_063906,0.0,0,[],null,0.0
2601,2026-07-27T06:41:44.030383+00:00,right,3,1.250908,session_20260727_063906,0.0,0,[],null,0.0
2602,2026-07-27T06:41:44.131112+00:00,right,3,1.351639,session_20260727_063906,0.0,0,[],null,0.0
2603,2026-07-27T06:41:44.236185+00:00,right,3,1.456713,session_20260727_063906,0.0,0,[],null,0.0
2604,2026-07-27T06:41:44.336989+00:00,right,3,1.557523,session_20260727_063906,0.0,0,[],null,0.0
2605,2026-07-27T06:41:44.442075+00:00,right,3,1.662602,session_20260727_063906,0.0,0,[],null,0.0
2606,2026-07-27T06:41:44.547147+00:00,right,3,1.767675,session_20260727_063906,0.0,0,[],null,0.0
2607,2026-07-27T06:41:44.652227+00:00,right,3,1.872758,session_20260727_063906,0.0,0,[],null,0.0
2608,2026-07-27T06:41:44.753817+00:00,right,3,1.974356,session_20260727_063906,0.0,0,[],null,0.0
2609,2026-07-27T06:41:48.097634+00:00,right,4,4.1e-05,session_20260727_063906,0.0,0,[],null,0.0
2610,2026-07-27T06:41:48.202712+00:00,right,4,0.105125,session_20260727_063906,0.0,0,[],null,0.0
2611,2026-07-27T06:41:48.304607+00:00,right,4,0.207021,session_20260727_063906,0.0,0,[],null,0.0
2612,2026-07-27T06:41:48.405969+00:00,right,4,0.308378,session_20260727_063906,0.0,0,[],null,0.0
2613,2026-07-27T06:41:48.511041+00:00,right,4,0.413463,session_20260727_063906,0.0,0,[],null,0.0
2614,2026-07-27T06:41:48.615888+00:00,right,4,0.5183,session_20260727_063906,0.0,0,[],null,0.0
2615,2026-07-27T06:41:48.720387+00:00,right,4,0.622934,session_20260727_063906,0.0,0,[],null,0.0
2616,2026-07-27T06:41:48.825603+00:00,right,4,0.728016,session_20260727_063906,0.0,0,[],null,0.0
2617,2026-07-27T06:41:48.930680+00:00,right,4,0.833094,session_20260727_063906,0.0,0,[],null,0.0
2618,2026-07-27T06:41:49.035757+00:00,right,4,0.938164,session_20260727_063906,0.0,0,[],null,0.0
2619,2026-07-27T06:41:49.136926+00:00,right,4,1.039323,session_20260727_063906,0.0,0,[],null,0.0
2620,2026-07-27T06:41:49.237923+00:00,right,4,1.140319,session_20260727_063906,0.0,0,[],null,0.0
2621,2026-07-27T06:41:49.342985+00:00,right,4,1.245393,session_20260727_063906,0.0,0,[],null,0.0
2622,2026-07-27T06:41:49.448058+00:00,right,4,1.350467,session_20260727_063906,0.0,0,[],null,0.0
2623,2026-07-27T06:41:49.552584+00:00,right,4,1.454997,session_20260727_063906,0.0,0,[],null,0.0
2624,2026-07-27T06:41:49.657664+00:00,right,4,1.560076,session_20260727_063906,0.0,0,[],null,0.0
2625,2026-07-27T06:41:49.762553+00:00,right,4,1.664973,session_20260727_063906,0.0,0,[],null,0.0
2626,2026-07-27T06:41:49.867641+00:00,right,4,1.770054,session_20260727_063906,0.0,0,[],null,0.0
2627,2026-07-27T06:41:49.968143+00:00,right,4,1.870553,session_20260727_063906,0.0,0,[],null,0.0
2628,2026-07-27T06:41:50.071454+00:00,right,4,1.97387,session_20260727_063906,0.0,0,[],null,0.0
2629,2026-07-27T13:01:57.089298+00:00,push,0,5e-05,session_20260727_130152,0.0,0,[],null,0.0
2630,2026-07-27T13:01:57.190377+00:00,push,0,0.101125,session_20260727_130152,0.0,0,[],null,0.0
2631,2026-07-27T13:01:57.295460+00:00,push,0,0.206211,session_20260727_130152,0.0,0,[],null,0.0
2632,2026-07-27T13:01:57.400546+00:00,push,0,0.311298,session_20260727_130152,0.0,0,[],null,0.0
2633,2026-07-27T13:01:57.505121+00:00,push,0,0.415871,session_20260727_130152,0.0,0,[],null,0.0
2634,2026-07-27T13:01:57.608041+00:00,push,0,0.518792,session_20260727_130152,0.0,0,[],null,0.0
2635,2026-07-27T13:01:57.713128+00:00,push,0,0.623884,session_20260727_130152,0.0,0,[],null,0.0
2636,2026-07-27T13:01:57.818226+00:00,push,0,0.728977,session_20260727_130152,0.0,0,[],null,0.0
2637,2026-07-27T13:01:57.923309+00:00,push,0,0.834066,session_20260727_130152,0.0,0,[],null,0.0
2638,2026-07-27T13:01:58.023558+00:00,push,0,0.934322,session_20260727_130152,0.0,0,[],null,0.0
2639,2026-07-27T13:01:58.123687+00:00,push,0,1.034441,session_20260727_130152,0.0,0,[],null,0.0
2640,2026-07-27T13:01:58.225064+00:00,push,0,1.135808,session_20260727_130152,0.0,0,[],null,0.0
2641,2026-07-27T13:01:58.330142+00:00,push,0,1.240895,session_20260727_130152,0.0,0,[],null,0.0
2642,2026-07-27T13:01:58.435284+00:00,push,0,1.346036,session_20260727_130152,0.0,0,[],null,0.0
2643,2026-07-27T13:01:58.540372+00:00,push,0,1.451126,session_20260727_130152,0.0,0,[],null,0.0
2644,2026-07-27T13:01:58.645457+00:00,push,0,1.55621,session_20260727_130152,0.0,0,[],null,0.0
2645,2026-07-27T13:01:58.750534+00:00,push,0,1.661272,session_20260727_130152,0.0,0,[],null,0.0
2646,2026-07-27T13:01:58.855587+00:00,push,0,1.766321,session_20260727_130152,0.0,0,[],null,0.0
2647,2026-07-27T13:01:58.960651+00:00,push,0,1.871398,session_20260727_130152,0.0,0,[],null,0.0
2648,2026-07-27T13:01:59.065736+00:00,push,0,1.976487,session_20260727_130152,0.0,0,[],null,0.0
2649,2026-07-27T13:02:04.487069+00:00,push,1,4.2e-05,session_20260727_130152,0.0,0,[],null,0.0
2650,2026-07-27T13:02:04.590341+00:00,push,1,0.103328,session_20260727_130152,0.0,0,[],null,0.0
2651,2026-07-27T13:02:04.695427+00:00,push,1,0.208407,session_20260727_130152,0.0,0,[],null,0.0
2652,2026-07-27T13:02:04.800521+00:00,push,1,0.313512,session_20260727_130152,0.0,0,[],null,0.0
2653,2026-07-27T13:02:04.905613+00:00,push,1,0.418593,session_20260727_130152,0.0,0,[],null,0.0
2654,2026-07-27T13:02:05.009043+00:00,push,1,0.522027,session_20260727_130152,0.0,0,[],null,0.0
2655,2026-07-27T13:02:05.111289+00:00,push,1,0.624269,session_20260727_130152,0.0,0,[],null,0.0
2656,2026-07-27T13:02:05.216366+00:00,push,1,0.729342,session_20260727_130152,0.0,0,[],null,0.0
2657,2026-07-27T13:02:05.321441+00:00,push,1,0.834418,session_20260727_130152,0.0,0,[],null,0.0
2658,2026-07-27T13:02:05.423251+00:00,push,1,0.936232,session_20260727_130152,0.0,0,[],null,0.0
2659,2026-07-27T13:02:05.528331+00:00,push,1,1.041301,session_20260727_130152,0.0,0,[],null,0.0
2660,2026-07-27T13:02:05.633390+00:00,push,1,1.146348,session_20260727_130152,0.0,0,[],null,0.0
2661,2026-07-27T13:02:05.738445+00:00,push,1,1.251421,session_20260727_130152,0.0,0,[],null,0.0
2662,2026-07-27T13:02:05.841316+00:00,push,1,1.354301,session_20260727_130152,0.0,0,[],null,0.0
2663,2026-07-27T13:02:05.946414+00:00,push,1,1.459391,session_20260727_130152,0.0,0,[],null,0.0
2664,2026-07-27T13:02:06.051510+00:00,push,1,1.564487,session_20260727_130152,0.0,0,[],null,0.0
2665,2026-07-27T13:02:06.156594+00:00,push,1,1.669574,session_20260727_130152,0.0,0,[],null,0.0
2666,2026-07-27T13:02:06.261693+00:00,push,1,1.774678,session_20260727_130152,0.0,0,[],null,0.0
2667,2026-07-27T13:02:06.366788+00:00,push,1,1.879773,session_20260727_130152,0.0,0,[],null,0.0
2668,2026-07-27T13:02:06.471892+00:00,push,1,1.984882,session_20260727_130152,0.0,0,[],null,0.0
2669,2026-07-27T13:02:08.941756+00:00,push,2,4.3e-05,session_20260727_130152,0.0,0,[],null,0.0
2670,2026-07-27T13:02:09.046168+00:00,push,2,0.104468,session_20260727_130152,0.0,0,[],null,0.0
2671,2026-07-27T13:02:09.148123+00:00,push,2,0.206419,session_20260727_130152,0.0,0,[],null,0.0
2672,2026-07-27T13:02:09.253208+00:00,push,2,0.311502,session_20260727_130152,0.0,0,[],null,0.0
2673,2026-07-27T13:02:09.356951+00:00,push,2,0.415242,session_20260727_130152,0.0,0,[],null,0.0
2674,2026-07-27T13:02:09.462037+00:00,push,2,0.520333,session_20260727_130152,0.0,0,[],null,0.0
2675,2026-07-27T13:02:09.564212+00:00,push,2,0.62251,session_20260727_130152,0.0,0,[],null,0.0
2676,2026-07-27T13:02:09.669297+00:00,push,2,0.727596,session_20260727_130152,0.0,0,[],null,0.0
2677,2026-07-27T13:02:09.773608+00:00,push,2,0.831894,session_20260727_130152,0.0,0,[],null,0.0
2678,2026-07-27T13:02:09.874627+00:00,push,2,0.932919,session_20260727_130152,0.0,0,[],null,0.0
2679,2026-07-27T13:02:09.979707+00:00,push,2,1.037986,session_20260727_130152,0.0,0,[],null,0.0
2680,2026-07-27T13:02:10.084765+00:00,push,2,1.143043,session_20260727_130152,0.0,0,[],null,0.0
2681,2026-07-27T13:02:10.189832+00:00,push,2,1.248122,session_20260727_130152,0.0,0,[],null,0.0
2682,2026-07-27T13:02:10.294904+00:00,push,2,1.35319,session_20260727_130152,0.0,0,[],null,0.0
2683,2026-07-27T13:02:10.399983+00:00,push,2,1.458278,session_20260727_130152,0.0,0,[],null,0.0
2684,2026-07-27T13:02:10.500884+00:00,push,2,1.559182,session_20260727_130152,0.0,0,[],null,0.0
2685,2026-07-27T13:02:10.605979+00:00,push,2,1.664274,session_20260727_130152,0.0,0,[],null,0.0
2686,2026-07-27T13:02:10.711060+00:00,push,2,1.76935,session_20260727_130152,0.0,0,[],null,0.0
2687,2026-07-27T13:02:10.816131+00:00,push,2,1.874418,session_20260727_130152,0.0,0,[],null,0.0
2688,2026-07-27T13:02:10.921211+00:00,push,2,1.979507,session_20260727_130152,0.0,0,[],null,0.0
2689,2026-07-27T13:02:13.555602+00:00,push,3,4e-05,session_20260727_130152,0.0,0,[],null,0.0
2690,2026-07-27T13:02:13.656961+00:00,push,3,0.101413,session_20260727_130152,0.0,0,[],null,0.0
2691,2026-07-27T13:02:13.762052+00:00,push,3,0.2065,session_20260727_130152,0.0,0,[],null,0.0
2692,2026-07-27T13:02:13.867148+00:00,push,3,0.311595,session_20260727_130152,0.0,0,[],null,0.0
2693,2026-07-27T13:02:13.972234+00:00,push,3,0.416681,session_20260727_130152,0.0,0,[],null,0.0
2694,2026-07-27T13:02:14.074465+00:00,push,3,0.518912,session_20260727_130152,0.0,0,[],null,0.0
2695,2026-07-27T13:02:14.179539+00:00,push,3,0.623986,session_20260727_130152,0.0,0,[],null,0.0
2696,2026-07-27T13:02:14.284613+00:00,push,3,0.729056,session_20260727_130152,0.0,0,[],null,0.0
2697,2026-07-27T13:02:14.388636+00:00,push,3,0.833105,session_20260727_130152,0.0,0,[],null,0.0
2698,2026-07-27T13:02:14.490257+00:00,push,3,0.934704,session_20260727_130152,0.0,0,[],null,0.0
2699,2026-07-27T13:02:14.595326+00:00,push,3,1.03975,session_20260727_130152,0.0,0,[],null,0.0
2700,2026-07-27T13:02:14.700361+00:00,push,3,1.144781,session_20260727_130152,0.0,0,[],null,0.0
2701,2026-07-27T13:02:14.805425+00:00,push,3,1.249867,session_20260727_130152,0.0,0,[],null,0.0
2702,2026-07-27T13:02:14.908693+00:00,push,3,1.353144,session_20260727_130152,0.0,0,[],null,0.0
2703,2026-07-27T13:02:15.013746+00:00,push,3,1.458199,session_20260727_130152,0.0,0,[],null,0.0
2704,2026-07-27T13:02:15.118833+00:00,push,3,1.563278,session_20260727_130152,0.0,0,[],null,0.0
2705,2026-07-27T13:02:15.222623+00:00,push,3,1.667068,session_20260727_130152,0.0,0,[],null,0.0
2706,2026-07-27T13:02:15.323591+00:00,push,3,1.76804,session_20260727_130152,0.0,0,[],null,0.0
2707,2026-07-27T13:02:15.424234+00:00,push,3,1.868683,session_20260727_130152,0.0,0,[],null,0.0
2708,2026-07-27T13:02:15.529319+00:00,push,3,1.973768,session_20260727_130152,0.0,0,[],null,0.0
2709,2026-07-27T13:02:19.226800+00:00,push,4,4.5e-05,session_20260727_130152,0.0,0,[],null,0.0
2710,2026-07-27T13:02:19.331396+00:00,push,4,0.104647,session_20260727_130152,0.0,0,[],null,0.0
2711,2026-07-27T13:02:19.435040+00:00,push,4,0.208295,session_20260727_130152,0.0,0,[],null,0.0
2712,2026-07-27T13:02:19.540143+00:00,push,4,0.313404,session_20260727_130152,0.0,0,[],null,0.0
2713,2026-07-27T13:02:19.645241+00:00,push,4,0.418493,session_20260727_130152,0.0,0,[],null,0.0
2714,2026-07-27T13:02:19.750329+00:00,push,4,0.523575,session_20260727_130152,0.0,0,[],null,0.0
2715,2026-07-27T13:02:19.855412+00:00,push,4,0.628662,session_20260727_130152,0.0,0,[],null,0.0
2716,2026-07-27T13:02:19.960501+00:00,push,4,0.733755,session_20260727_130152,0.0,0,[],null,0.0
2717,2026-07-27T13:02:20.065589+00:00,push,4,0.838839,session_20260727_130152,0.0,0,[],null,0.0
2718,2026-07-27T13:02:20.170403+00:00,push,4,0.943677,session_20260727_130152,0.0,0,[],null,0.0
2719,2026-07-27T13:02:20.273545+00:00,push,4,1.04678,session_20260727_130152,0.0,0,[],null,0.0
2720,2026-07-27T13:02:20.378609+00:00,push,4,1.151853,session_20260727_130152,0.0,0,[],null,0.0
2721,2026-07-27T13:02:20.483692+00:00,push,4,1.256945,session_20260727_130152,0.0,0,[],null,0.0
2722,2026-07-27T13:02:20.588788+00:00,push,4,1.362044,session_20260727_130152,0.0,0,[],null,0.0
2723,2026-07-27T13:02:20.690224+00:00,push,4,1.463471,session_20260727_130152,0.0,0,[],null,0.0
2724,2026-07-27T13:02:20.795304+00:00,push,4,1.568555,session_20260727_130152,0.0,0,[],null,0.0
2725,2026-07-27T13:02:20.900401+00:00,push,4,1.67365,session_20260727_130152,0.0,0,[],null,0.0
2726,2026-07-27T13:02:21.001058+00:00,push,4,1.774307,session_20260727_130152,0.0,0,[],null,0.0
2727,2026-07-27T13:02:21.106148+00:00,push,4,1.879394,session_20260727_130152,0.0,0,[],null,0.0
2728,2026-07-27T13:02:21.211224+00:00,push,4,1.984464,session_20260727_130152,0.0,0,[],null,0.0
2729,2026-07-27T13:02:23.971874+00:00,push,5,4.3e-05,session_20260727_130152,0.0,0,[],null,0.0
2730,2026-07-27T13:02:24.075974+00:00,push,5,0.104149,session_20260727_130152,0.0,0,[],null,0.0
2731,2026-07-27T13:02:24.181057+00:00,push,5,0.209232,session_20260727_130152,0.0,0,[],null,0.0
2732,2026-07-27T13:02:24.286136+00:00,push,5,0.314308,session_20260727_130152,0.0,0,[],null,0.0
2733,2026-07-27T13:02:24.391217+00:00,push,5,0.419393,session_20260727_130152,0.0,0,[],null,0.0
2734,2026-07-27T13:02:24.496302+00:00,push,5,0.524478,session_20260727_130152,0.0,0,[],null,0.0
2735,2026-07-27T13:02:24.601384+00:00,push,5,0.629558,session_20260727_130152,0.0,0,[],null,0.0
2736,2026-07-27T13:02:24.706457+00:00,push,5,0.734622,session_20260727_130152,0.0,0,[],null,0.0
2737,2026-07-27T13:02:24.811533+00:00,push,5,0.839709,session_20260727_130152,0.0,0,[],null,0.0
2738,2026-07-27T13:02:24.916623+00:00,push,5,0.944799,session_20260727_130152,0.0,0,[],null,0.0
2739,2026-07-27T13:02:25.017689+00:00,push,5,1.045849,session_20260727_130152,0.0,0,[],null,0.0
2740,2026-07-27T13:02:25.122781+00:00,push,5,1.150952,session_20260727_130152,0.0,0,[],null,0.0
2741,2026-07-27T13:02:25.223552+00:00,push,5,1.251727,session_20260727_130152,0.0,0,[],null,0.0
